transaction_id,account_id,customer_id,beneficiary_id,device_id,network_cluster_id,network_cluster_size,account_degree,shared_device_count,shared_beneficiary_count,device_account_count,beneficiary_account_count,account_centrality,network_risk_score,network_risk_band,network_risk_reasons
TXN0001114,ACCT000364,CUST000104,BEN000731,DEV000458,1,7470,33,9,7,10,8,0.0043426766679826295,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS
TXN0001115,ACCT000337,CUST000439,BEN000768,DEV000137,1,7470,19,9,6,10,7,0.0025003289906566657,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0001116,ACCT000646,CUST000408,BEN000254,DEV000205,1,7470,31,13,5,14,6,0.004079484142650349,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0001117,ACCT000231,CUST000418,BEN000232,DEV000185,1,7470,25,7,5,8,6,0.0032899065666535075,70,High,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0001118,ACCT000141,CUST000377,BEN000407,DEV000314,1,7470,19,4,7,5,8,0.0025003289906566657,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0001119,ACCT000551,CUST000208,BEN000164,DEV000581,1,7470,22,13,9,14,10,0.0028951177786550866,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0001120,ACCT000076,CUST000270,BEN000690,DEV000554,1,7470,31,8,6,9,7,0.004079484142650349,88,High,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY; MULE_NETWORK_INDICATOR
TXN0001121,ACCT000611,CUST000433,BEN000082,DEV000327,1,7470,16,10,3,11,4,0.0021055402026582447,80,High,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY; MULE_NETWORK_INDICATOR
TXN0001122,ACCT000578,CUST000093,BEN000362,DEV000121,1,7470,19,8,7,9,8,0.0025003289906566657,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS
TXN0001123,ACCT000684,CUST000459,BEN000152,DEV000565,1,7470,16,5,7,6,8,0.0021055402026582447,80,High,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY; MULE_NETWORK_INDICATOR
TXN0001124,ACCT000323,CUST000437,BEN000666,DEV000005,1,7470,19,14,6,15,7,0.0025003289906566657,88,High,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY; MULE_NETWORK_INDICATOR
TXN0001125,ACCT000436,CUST000142,BEN000116,DEV000214,1,7470,25,5,6,6,7,0.0032899065666535075,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0001126,ACCT000618,CUST000108,BEN000358,DEV000532,1,7470,19,10,0,11,1,0.0025003289906566657,44,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY
TXN0001127,ACCT000093,CUST000264,BEN000667,DEV000158,1,7470,16,12,7,13,8,0.0021055402026582447,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0001128,ACCT000215,CUST000479,BEN000353,DEV000278,1,7470,25,12,5,13,6,0.0032899065666535075,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0001129,ACCT000331,CUST000166,BEN000148,DEV000551,1,7470,24,6,5,7,6,0.003158310303987367,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0001130,ACCT000440,CUST000092,BEN000126,DEV000191,1,7470,31,9,7,10,8,0.004079484142650349,80,High,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY; MULE_NETWORK_INDICATOR
TXN0001131,ACCT000476,CUST000275,BEN000484,DEV000375,1,7470,22,7,3,8,4,0.0028951177786550866,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0001132,ACCT000647,CUST000270,BEN000100,DEV000023,1,7470,24,6,8,7,9,0.003158310303987367,80,High,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY; MULE_NETWORK_INDICATOR
TXN0001133,ACCT000343,CUST000278,BEN000285,DEV000598,1,7470,34,11,5,12,6,0.00447427293064877,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS
TXN0001134,ACCT000121,CUST000011,BEN000490,DEV000252,1,7470,25,5,10,6,11,0.0032899065666535075,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0001135,ACCT000133,CUST000261,BEN000304,DEV000403,1,7470,28,6,3,7,4,0.0036846953546519285,80,High,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY; MULE_NETWORK_INDICATOR
TXN0001136,ACCT000561,CUST000235,BEN000662,DEV000301,1,7470,25,9,6,10,7,0.0032899065666535075,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS
TXN0001137,ACCT000323,CUST000437,BEN000551,DEV000261,1,7470,19,13,7,14,8,0.0025003289906566657,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS
TXN0001138,ACCT000443,CUST000100,BEN000109,DEV000244,1,7470,25,8,2,9,3,0.0032899065666535075,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0001139,ACCT000395,CUST000270,BEN000654,DEV000011,1,7470,16,5,7,6,8,0.0021055402026582447,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS
TXN0001140,ACCT000570,CUST000493,BEN000729,DEV000167,1,7470,13,5,7,6,8,0.0017107514146598238,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0001141,ACCT000153,CUST000029,BEN000162,DEV000229,1,7470,31,7,6,8,7,0.004079484142650349,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0001142,ACCT000120,CUST000083,BEN000288,DEV000222,1,7470,25,8,5,9,6,0.0032899065666535075,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0001143,ACCT000514,CUST000295,BEN000317,DEV000165,1,7470,25,3,5,4,6,0.0032899065666535075,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0001144,ACCT000304,CUST000466,BEN000341,DEV000386,1,7470,16,8,8,9,9,0.0021055402026582447,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0001145,ACCT000572,CUST000354,BEN000372,DEV000498,1,7470,28,7,6,8,7,0.0036846953546519285,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS
TXN0001146,ACCT000091,CUST000041,BEN000716,DEV000535,1,7470,13,3,10,4,11,0.0017107514146598238,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0001147,ACCT000191,CUST000186,BEN000522,DEV000584,1,7470,7,8,8,9,9,0.0009211738386629821,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0001148,ACCT000673,CUST000465,BEN000718,DEV000390,1,7470,31,7,7,8,8,0.004079484142650349,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0001149,ACCT000591,CUST000106,BEN000281,DEV000001,1,7470,28,17,4,18,5,0.0036846953546519285,80,High,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY; MULE_NETWORK_INDICATOR
TXN0001150,ACCT000044,CUST000400,BEN000420,DEV000388,1,7470,45,11,7,12,8,0.005921831819976313,80,High,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY; MULE_NETWORK_INDICATOR
TXN0001151,ACCT000572,CUST000354,BEN000086,DEV000080,1,7470,28,4,5,5,6,0.0036846953546519285,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0001152,ACCT000046,CUST000444,BEN000222,DEV000491,1,7470,18,9,8,10,9,0.002368732727990525,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0001153,ACCT000085,CUST000230,BEN000468,DEV000321,1,7470,28,6,5,7,6,0.0036846953546519285,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0001154,ACCT000629,CUST000160,BEN000138,DEV000100,1,7470,34,9,5,10,6,0.00447427293064877,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS
TXN0001155,ACCT000089,CUST000405,BEN000769,DEV000256,1,7470,37,8,5,9,6,0.004869061718647191,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS
TXN0001156,ACCT000211,CUST000137,BEN000218,DEV000181,1,7470,37,7,4,8,5,0.004869061718647191,80,High,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY; MULE_NETWORK_INDICATOR
TXN0001157,ACCT000095,CUST000426,BEN000130,DEV000210,1,7470,25,13,4,14,5,0.0032899065666535075,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS
TXN0001158,ACCT000418,CUST000124,BEN000625,DEV000031,1,7470,30,11,8,12,9,0.0039478878799842085,88,High,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY; MULE_NETWORK_INDICATOR
TXN0001159,ACCT000041,CUST000143,BEN000073,DEV000010,1,7470,31,20,9,21,10,0.004079484142650349,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0001160,ACCT000202,CUST000191,BEN000260,DEV000210,1,7470,25,13,8,14,9,0.0032899065666535075,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0001161,ACCT000229,CUST000208,BEN000160,DEV000182,1,7470,22,5,5,6,6,0.0028951177786550866,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS
TXN0001162,ACCT000455,CUST000341,BEN000556,DEV000600,1,7470,34,13,4,14,5,0.00447427293064877,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS
TXN0001163,ACCT000348,CUST000338,BEN000675,DEV000158,1,7470,19,12,7,13,8,0.0025003289906566657,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0001164,ACCT000135,CUST000384,BEN000157,DEV000198,1,7470,19,6,9,7,10,0.0025003289906566657,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0001165,ACCT000326,CUST000267,BEN000333,DEV000550,1,7470,13,7,8,8,9,0.0017107514146598238,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0001166,ACCT000322,CUST000353,BEN000383,DEV000516,1,7470,16,7,5,8,6,0.0021055402026582447,80,High,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY; MULE_NETWORK_INDICATOR
TXN0001167,ACCT000248,CUST000125,BEN000553,DEV000035,1,7470,36,10,6,11,7,0.00473746545598105,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0001168,ACCT000374,CUST000161,BEN000282,DEV000052,1,7470,31,7,7,8,8,0.004079484142650349,80,High,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY; MULE_NETWORK_INDICATOR
TXN0001169,ACCT000229,CUST000208,BEN000419,DEV000057,1,7470,22,7,9,8,10,0.0028951177786550866,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS
TXN0001170,ACCT000234,CUST000206,BEN000403,DEV000276,1,7470,19,8,4,9,5,0.0025003289906566657,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS
TXN0001171,ACCT000549,CUST000088,BEN000010,DEV000344,1,7470,19,8,6,9,7,0.0025003289906566657,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS
TXN0001172,ACCT000177,CUST000262,BEN000456,DEV000211,1,7470,22,5,7,6,8,0.0028951177786550866,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0001173,ACCT000231,CUST000418,BEN000455,DEV000008,1,7470,25,18,1,19,2,0.0032899065666535075,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS
TXN0001174,ACCT000099,CUST000377,BEN000793,DEV000121,1,7470,34,8,7,9,8,0.00447427293064877,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0001175,ACCT000489,CUST000434,BEN000409,DEV000369,1,7470,22,7,6,8,7,0.0028951177786550866,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS
TXN0001176,ACCT000495,CUST000067,BEN000720,DEV000224,1,7470,31,11,4,12,5,0.004079484142650349,80,High,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY; MULE_NETWORK_INDICATOR
TXN0001177,ACCT000475,CUST000482,BEN000280,DEV000075,1,7470,21,7,9,8,10,0.002763521515988946,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0001178,ACCT000118,CUST000092,BEN000557,DEV000391,1,7470,27,10,4,11,5,0.003553099091985788,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS
TXN0001179,ACCT000317,CUST000204,BEN000722,DEV000369,1,7470,28,7,6,8,7,0.0036846953546519285,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0001180,ACCT000205,CUST000156,BEN000123,DEV000295,1,7470,19,11,9,12,10,0.0025003289906566657,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0001181,ACCT000535,CUST000125,BEN000454,DEV000565,1,7470,34,5,7,6,8,0.00447427293064877,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS
TXN0001182,ACCT000236,CUST000279,BEN000736,DEV000507,1,7470,28,4,3,5,4,0.0036846953546519285,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
