transaction_id,account_id,customer_id,aml_risk_score,aml_risk_band,aml_risk_reasons
TXN0001647,ACCT000659,CUST000387,8,Info,Cross-border transaction
TXN0001648,ACCT000472,CUST000121,8,Info,Cross-border transaction
TXN0001649,ACCT000020,CUST000263,8,Info,Cross-border transaction
TXN0001650,ACCT000576,CUST000003,35,Low,High-risk jurisdiction exposure; Cross-border transaction; Synthetic suspicious helper label present
TXN0001651,ACCT000135,CUST000384,5,Info,Synthetic suspicious helper label present
TXN0001652,ACCT000211,CUST000137,8,Info,Cross-border transaction
TXN0001653,ACCT000306,CUST000075,0,Info,No material AML indicators
TXN0001654,ACCT000147,CUST000440,37,Low,Account takeover style activity; Cross-border transaction; Synthetic suspicious helper label present
TXN0001655,ACCT000660,CUST000134,8,Info,Cross-border transaction
TXN0001656,ACCT000685,CUST000089,37,Low,Account takeover style activity; Cross-border transaction; Synthetic suspicious helper label present
TXN0001657,ACCT000109,CUST000304,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0001658,ACCT000225,CUST000108,8,Info,Cross-border transaction
TXN0001659,ACCT000260,CUST000001,8,Info,Cross-border transaction
TXN0001660,ACCT000470,CUST000034,13,Low,Cross-border transaction; Synthetic suspicious helper label present
TXN0001661,ACCT000419,CUST000341,8,Info,Cross-border transaction
TXN0001662,ACCT000475,CUST000482,8,Info,Cross-border transaction
TXN0001663,ACCT000022,CUST000327,33,Low,Mule-account style activity; Cross-border transaction; Synthetic suspicious helper label present
TXN0001664,ACCT000360,CUST000349,59,Medium,High-risk jurisdiction exposure; Account takeover style activity; Cross-border transaction; Synthetic suspicious helper label present
TXN0001665,ACCT000148,CUST000478,8,Info,Cross-border transaction
TXN0001666,ACCT000160,CUST000369,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0001667,ACCT000543,CUST000176,8,Info,Cross-border transaction
TXN0001668,ACCT000100,CUST000386,8,Info,Cross-border transaction
TXN0001669,ACCT000023,CUST000376,0,Info,No material AML indicators
TXN0001670,ACCT000341,CUST000390,8,Info,Cross-border transaction
TXN0001671,ACCT000516,CUST000056,35,Low,High-risk jurisdiction exposure; Cross-border transaction; Synthetic suspicious helper label present
TXN0001672,ACCT000358,CUST000183,35,Low,High-risk jurisdiction exposure; Cross-border transaction; Synthetic suspicious helper label present
TXN0001673,ACCT000113,CUST000320,35,Low,High-risk jurisdiction exposure; Cross-border transaction; Synthetic suspicious helper label present
TXN0001674,ACCT000542,CUST000197,8,Info,Cross-border transaction
TXN0001675,ACCT000268,CUST000165,8,Info,Cross-border transaction
TXN0001676,ACCT000497,CUST000428,8,Info,Cross-border transaction
TXN0001677,ACCT000142,CUST000144,8,Info,Cross-border transaction
TXN0001678,ACCT000639,CUST000033,8,Info,Cross-border transaction
TXN0001679,ACCT000199,CUST000360,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0001680,ACCT000680,CUST000460,8,Info,Cross-border transaction
TXN0001681,ACCT000265,CUST000158,8,Info,Cross-border transaction
TXN0001682,ACCT000510,CUST000043,8,Info,Cross-border transaction
TXN0001683,ACCT000352,CUST000295,8,Info,Cross-border transaction
TXN0001684,ACCT000054,CUST000325,8,Info,Cross-border transaction
TXN0001685,ACCT000069,CUST000158,8,Info,Cross-border transaction
TXN0001686,ACCT000284,CUST000491,8,Info,Cross-border transaction
TXN0001687,ACCT000136,CUST000299,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0001688,ACCT000427,CUST000372,0,Info,No material AML indicators
TXN0001689,ACCT000097,CUST000267,8,Info,Cross-border transaction
TXN0001690,ACCT000414,CUST000079,8,Info,Cross-border transaction
TXN0001691,ACCT000144,CUST000340,8,Info,Cross-border transaction
TXN0001692,ACCT000128,CUST000020,8,Info,Cross-border transaction
TXN0001693,ACCT000257,CUST000166,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0001694,ACCT000409,CUST000398,8,Info,Cross-border transaction
TXN0001695,ACCT000280,CUST000064,35,Low,High-risk jurisdiction exposure; Cross-border transaction; Synthetic suspicious helper label present
TXN0001696,ACCT000245,CUST000009,0,Info,No material AML indicators
TXN0001697,ACCT000239,CUST000113,0,Info,No material AML indicators
TXN0001698,ACCT000238,CUST000466,53,Medium,Structuring pattern indicator; Repeated round-amount activity; High-value transaction; Cross-border transaction; Synthetic suspicious helper label present
TXN0001699,ACCT000283,CUST000442,8,Info,Cross-border transaction
TXN0001700,ACCT000584,CUST000463,8,Info,Cross-border transaction
TXN0001701,ACCT000405,CUST000094,8,Info,Cross-border transaction
TXN0001702,ACCT000296,CUST000103,59,Medium,High-risk jurisdiction exposure; Account takeover style activity; Cross-border transaction; Synthetic suspicious helper label present
TXN0001703,ACCT000525,CUST000245,8,Info,Cross-border transaction
TXN0001704,ACCT000370,CUST000334,8,Info,Cross-border transaction
TXN0001705,ACCT000665,CUST000125,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0001706,ACCT000395,CUST000270,8,Info,Cross-border transaction
TXN0001707,ACCT000152,CUST000370,8,Info,Cross-border transaction
TXN0001708,ACCT000395,CUST000270,8,Info,Cross-border transaction
TXN0001709,ACCT000542,CUST000197,8,Info,Cross-border transaction
TXN0001710,ACCT000150,CUST000491,8,Info,Cross-border transaction
TXN0001711,ACCT000142,CUST000144,8,Info,Cross-border transaction
TXN0001712,ACCT000420,CUST000458,13,Low,Cross-border transaction; Synthetic suspicious helper label present
TXN0001713,ACCT000620,CUST000135,8,Info,Cross-border transaction
TXN0001714,ACCT000235,CUST000326,8,Info,Cross-border transaction
TXN0001715,ACCT000355,CUST000206,8,Info,Cross-border transaction
TXN0001716,ACCT000459,CUST000306,8,Info,Cross-border transaction
TXN0001717,ACCT000465,CUST000372,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0001718,ACCT000102,CUST000500,8,Info,Cross-border transaction
TXN0001719,ACCT000277,CUST000199,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0001720,ACCT000696,CUST000196,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0001721,ACCT000622,CUST000299,29,Low,New beneficiary high-value payment; Cross-border transaction; Synthetic suspicious helper label present
TXN0001722,ACCT000541,CUST000200,35,Low,Structuring pattern indicator; Repeated round-amount activity; Synthetic suspicious helper label present
TXN0001723,ACCT000017,CUST000263,8,Info,Cross-border transaction
TXN0001724,ACCT000293,CUST000196,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0001725,ACCT000036,CUST000338,45,Medium,Structuring pattern indicator; Repeated round-amount activity; High-value transaction; Synthetic suspicious helper label present
TXN0001726,ACCT000211,CUST000137,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0001727,ACCT000606,CUST000325,8,Info,Cross-border transaction
TXN0001728,ACCT000272,CUST000111,8,Info,Cross-border transaction
TXN0001729,ACCT000118,CUST000092,8,Info,Cross-border transaction
TXN0001730,ACCT000505,CUST000234,8,Info,Cross-border transaction
TXN0001731,ACCT000532,CUST000355,8,Info,Cross-border transaction
TXN0001732,ACCT000459,CUST000306,8,Info,Cross-border transaction
TXN0001733,ACCT000567,CUST000192,0,Info,No material AML indicators
TXN0001734,ACCT000492,CUST000237,8,Info,Cross-border transaction
TXN0001735,ACCT000445,CUST000127,8,Info,Cross-border transaction
TXN0001736,ACCT000623,CUST000402,8,Info,Cross-border transaction
TXN0001737,ACCT000227,CUST000262,0,Info,No material AML indicators
TXN0001738,ACCT000320,CUST000284,8,Info,Cross-border transaction
TXN0001739,ACCT000395,CUST000270,0,Info,No material AML indicators
TXN0001740,ACCT000469,CUST000097,0,Info,No material AML indicators
TXN0001741,ACCT000334,CUST000123,13,Low,Cross-border transaction; Synthetic suspicious helper label present
TXN0001742,ACCT000310,CUST000190,8,Info,Cross-border transaction
TXN0001743,ACCT000116,CUST000366,37,Low,Account takeover style activity; Cross-border transaction; Synthetic suspicious helper label present
TXN0001744,ACCT000447,CUST000131,8,Info,Cross-border transaction
TXN0001745,ACCT000087,CUST000112,8,Info,Cross-border transaction
TXN0001746,ACCT000333,CUST000412,8,Info,Cross-border transaction
TXN0001747,ACCT000287,CUST000323,13,Low,Cross-border transaction; Synthetic suspicious helper label present
TXN0001748,ACCT000544,CUST000372,8,Info,Cross-border transaction
TXN0001749,ACCT000334,CUST000123,0,Info,No material AML indicators
TXN0001750,ACCT000004,CUST000363,8,Info,Cross-border transaction
TXN0001751,ACCT000355,CUST000206,0,Info,No material AML indicators
TXN0001752,ACCT000151,CUST000465,8,Info,Cross-border transaction
TXN0001753,ACCT000267,CUST000155,13,Low,Cross-border transaction; Synthetic suspicious helper label present
TXN0001754,ACCT000208,CUST000161,8,Info,Cross-border transaction
TXN0001755,ACCT000117,CUST000399,65,Medium,High-risk jurisdiction exposure; Structuring pattern indicator; Repeated round-amount activity; Cross-border transaction; Synthetic suspicious helper label present
TXN0001756,ACCT000662,CUST000111,8,Info,Cross-border transaction
TXN0001757,ACCT000178,CUST000186,29,Low,New beneficiary high-value payment; Cross-border transaction; Synthetic suspicious helper label present
TXN0001758,ACCT000355,CUST000206,25,Low,Mule-account style activity; Synthetic suspicious helper label present
TXN0001759,ACCT000580,CUST000318,0,Info,No material AML indicators
TXN0001760,ACCT000256,CUST000201,37,Low,Account takeover style activity; Cross-border transaction; Synthetic suspicious helper label present
TXN0001761,ACCT000657,CUST000044,13,Low,Cross-border transaction; Synthetic suspicious helper label present
TXN0001762,ACCT000284,CUST000491,8,Info,Cross-border transaction
TXN0001763,ACCT000663,CUST000113,8,Info,Cross-border transaction
TXN0001764,ACCT000317,CUST000204,8,Info,Cross-border transaction
TXN0001765,ACCT000011,CUST000203,8,Info,Cross-border transaction
TXN0001766,ACCT000608,CUST000392,8,Info,Cross-border transaction
TXN0001767,ACCT000605,CUST000413,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0001768,ACCT000674,CUST000103,8,Info,Cross-border transaction
TXN0001769,ACCT000087,CUST000112,8,Info,Cross-border transaction
TXN0001770,ACCT000591,CUST000106,0,Info,No material AML indicators
TXN0001771,ACCT000240,CUST000019,8,Info,Cross-border transaction
TXN0001772,ACCT000590,CUST000375,59,Medium,High-risk jurisdiction exposure; Account takeover style activity; Cross-border transaction; Synthetic suspicious helper label present
TXN0001773,ACCT000675,CUST000233,8,Info,Cross-border transaction
TXN0001774,ACCT000140,CUST000462,0,Info,No material AML indicators
TXN0001775,ACCT000260,CUST000001,8,Info,Cross-border transaction
TXN0001776,ACCT000189,CUST000380,37,Low,Account takeover style activity; Cross-border transaction; Synthetic suspicious helper label present
TXN0001777,ACCT000214,CUST000331,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0001778,ACCT000418,CUST000124,0,Info,No material AML indicators
TXN0001779,ACCT000289,CUST000273,8,Info,Cross-border transaction
TXN0001780,ACCT000460,CUST000438,8,Info,Cross-border transaction
TXN0001781,ACCT000473,CUST000249,8,Info,Cross-border transaction
TXN0001782,ACCT000142,CUST000144,8,Info,Cross-border transaction
TXN0001783,ACCT000031,CUST000296,8,Info,Cross-border transaction
TXN0001784,ACCT000523,CUST000159,8,Info,Cross-border transaction
TXN0001785,ACCT000128,CUST000020,37,Low,Account takeover style activity; Cross-border transaction; Synthetic suspicious helper label present
TXN0001786,ACCT000140,CUST000462,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0001787,ACCT000421,CUST000074,33,Low,Mule-account style activity; Cross-border transaction; Synthetic suspicious helper label present
TXN0001788,ACCT000185,CUST000272,0,Info,No material AML indicators
TXN0001789,ACCT000133,CUST000261,0,Info,No material AML indicators
TXN0001790,ACCT000215,CUST000479,22,Low,High-risk jurisdiction exposure
TXN0001791,ACCT000366,CUST000282,8,Info,Cross-border transaction
TXN0001792,ACCT000593,CUST000088,8,Info,Cross-border transaction
TXN0001793,ACCT000693,CUST000133,8,Info,Cross-border transaction
TXN0001794,ACCT000513,CUST000329,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0001795,ACCT000630,CUST000187,8,Info,Cross-border transaction
TXN0001796,ACCT000372,CUST000236,8,Info,Cross-border transaction
TXN0001797,ACCT000286,CUST000309,53,Medium,Structuring pattern indicator; Repeated round-amount activity; High-value transaction; Cross-border transaction; Synthetic suspicious helper label present
TXN0001798,ACCT000574,CUST000309,8,Info,Cross-border transaction
TXN0001799,ACCT000212,CUST000470,8,Info,Cross-border transaction
TXN0001800,ACCT000570,CUST000493,0,Info,No material AML indicators
TXN0001801,ACCT000699,CUST000080,8,Info,Cross-border transaction
TXN0001802,ACCT000273,CUST000205,55,Medium,High-risk jurisdiction exposure; Mule-account style activity; Cross-border transaction; Synthetic suspicious helper label present
TXN0001803,ACCT000444,CUST000326,0,Info,No material AML indicators
TXN0001804,ACCT000548,CUST000286,41,Medium,Rapid movement of funds; High-value transaction; Cross-border transaction; Synthetic suspicious helper label present
TXN0001805,ACCT000549,CUST000088,8,Info,Cross-border transaction
TXN0001806,ACCT000145,CUST000305,8,Info,Cross-border transaction
TXN0001807,ACCT000674,CUST000103,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0001808,ACCT000353,CUST000128,8,Info,Cross-border transaction
TXN0001809,ACCT000030,CUST000037,8,Info,Cross-border transaction
TXN0001810,ACCT000083,CUST000355,0,Info,No material AML indicators
TXN0001811,ACCT000510,CUST000043,35,Low,High-risk jurisdiction exposure; Cross-border transaction; Synthetic suspicious helper label present
TXN0001812,ACCT000299,CUST000282,8,Info,Cross-border transaction
TXN0001813,ACCT000076,CUST000270,8,Info,Cross-border transaction
TXN0001814,ACCT000365,CUST000457,8,Info,Cross-border transaction
TXN0001815,ACCT000420,CUST000458,22,Low,High-risk jurisdiction exposure
TXN0001816,ACCT000056,CUST000258,8,Info,Cross-border transaction
TXN0001817,ACCT000246,CUST000011,0,Info,No material AML indicators
TXN0001818,ACCT000324,CUST000075,22,Low,High-risk jurisdiction exposure
TXN0001819,ACCT000547,CUST000057,8,Info,Cross-border transaction
TXN0001820,ACCT000457,CUST000109,8,Info,Cross-border transaction
TXN0001821,ACCT000061,CUST000238,43,Medium,Structuring pattern indicator; Repeated round-amount activity; Cross-border transaction; Synthetic suspicious helper label present
TXN0001822,ACCT000430,CUST000129,8,Info,Cross-border transaction
TXN0001823,ACCT000632,CUST000224,33,Low,Mule-account style activity; Cross-border transaction; Synthetic suspicious helper label present
TXN0001824,ACCT000039,CUST000409,8,Info,Cross-border transaction
TXN0001825,ACCT000691,CUST000451,8,Info,Cross-border transaction
TXN0001826,ACCT000067,CUST000111,59,Medium,High-risk jurisdiction exposure; Account takeover style activity; Cross-border transaction; Synthetic suspicious helper label present
TXN0001827,ACCT000436,CUST000142,8,Info,Cross-border transaction
TXN0001828,ACCT000246,CUST000011,0,Info,No material AML indicators
TXN0001829,ACCT000512,CUST000388,8,Info,Cross-border transaction
TXN0001830,ACCT000590,CUST000375,8,Info,Cross-border transaction
TXN0001831,ACCT000597,CUST000341,8,Info,Cross-border transaction
TXN0001832,ACCT000609,CUST000304,0,Info,No material AML indicators
TXN0001833,ACCT000572,CUST000354,13,Low,Cross-border transaction; Synthetic suspicious helper label present
TXN0001834,ACCT000217,CUST000100,8,Info,Cross-border transaction
TXN0001835,ACCT000326,CUST000267,8,Info,Cross-border transaction
TXN0001836,ACCT000504,CUST000298,0,Info,No material AML indicators
TXN0001837,ACCT000118,CUST000092,22,Low,High-risk jurisdiction exposure
TXN0001838,ACCT000405,CUST000094,0,Info,No material AML indicators
